cqlsh> TRACING ON;
Now Tracing is enabled
cqlsh> SELECT * FROM timur.task4_mv WHERE NAME = 'Ivan' AND dept_name = 'HR' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 366e2250-1069-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                     | timestamp                  | source        | source_elapsed | client
                  Executing seq scan across 1 sstables for (max(-199184443613366855), max(-122584539809355162)] [ReadStage-4] | 2020-10-17 11:09:24.119000 |   172.31.78.3 |         546240 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 11:09:24.119000 |   172.31.75.9 |           1497 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(-118646137428246678), max(33254039130866371)] [ReadStage-8] | 2020-10-17 11:09:24.119000 |   172.31.75.9 |           1541 | 172.31.78.3
                     Executing seq scan across 1 sstables for (max(34136091062435715), max(217742308535147161)] [ReadStage-5] | 2020-10-17 11:09:24.120000 |   172.31.78.3 |         547083 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 11:09:24.121000 |   172.31.75.9 |           3959 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 11:09:24.121000 |   172.31.75.9 |           3990 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(217742308535147161), max(227049774021740379)] [ReadStage-2] | 2020-10-17 11:09:24.121000 |   172.31.75.9 |           4031 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 11:09:24.122000 |   172.31.75.9 |           5069 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 11:09:24.122000 |   172.31.75.9 |           5092 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(345283595612387339), max(380090734633396194)] [ReadStage-2] | 2020-10-17 11:09:24.122000 |   172.31.75.9 |           5122 | 172.31.78.3
                  Executing seq scan across 1 sstables for (max(-122584539809355162), max(-118646137428246678)] [ReadStage-2] | 2020-10-17 11:09:24.123000 | 172.31.77.183 |           5103 | 172.31.78.3
                      Executing seq scan across 1 sstables for (max(33254039130866371), max(34136091062435715)] [ReadStage-1] | 2020-10-17 11:09:24.123000 | 172.31.77.183 |           5235 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 11:09:24.123000 | 172.31.77.183 |           5487 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 11:09:24.124000 | 172.31.77.183 |           5519 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.124000 |   172.31.78.3 |         551606 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.124000 | 172.31.77.183 |           5584 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 11:09:24.124000 | 172.31.77.183 |           5730 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 11:09:24.124000 | 172.31.77.183 |           5768 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.124000 | 172.31.77.183 |           6445 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(227049774021740379), max(345283595612387339)] [ReadStage-4] | 2020-10-17 11:09:24.125000 | 172.31.77.183 |           6926 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-8] | 2020-10-17 11:09:24.125000 |   172.31.78.3 |         551742 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.126000 |   172.31.78.3 |         552713 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-8] | 2020-10-17 11:09:24.126000 |   172.31.78.3 |         553020 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(380090734633396194), max(383624780025261060)] [ReadStage-6] | 2020-10-17 11:09:24.130000 |   172.31.78.3 |         556796 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 11:09:24.130000 |   172.31.78.3 |         557309 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.134000 |   172.31.78.3 |         561252 | 172.31.78.3
                                                                        Read 0 live rows and 0 tombstone cells [ReadStage-13] | 2020-10-17 11:09:24.136000 | 172.31.77.183 |          18033 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 11:09:24.136000 |   172.31.78.3 |         563258 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.136000 |   172.31.75.9 |          18785 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-13] | 2020-10-17 11:09:24.136000 | 172.31.77.183 |          18135 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.136000 |   172.31.75.9 |          18850 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.136000 | 172.31.77.183 |          18218 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.136000 |   172.31.75.9 |          18875 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564214 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564288 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564506 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564538 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564558 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 11:09:24.137000 |   172.31.78.3 |         564615 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 11:09:24.138000 |   172.31.78.3 |         564645 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 11:09:24.138000 |   172.31.78.3 |         564663 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 11:09:24.139000 |   172.31.75.9 |          21592 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 11:09:24.139000 |   172.31.75.9 |          21628 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.139000 |   172.31.75.9 |          21675 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.140000 |   172.31.78.3 |         567369 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 11:09:24.140000 |   172.31.78.3 |         567422 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 11:09:24.142000 | 172.31.77.183 |          23637 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 11:09:24.142000 | 172.31.77.183 |          23823 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.142000 | 172.31.77.183 |          23936 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.143000 |   172.31.78.3 |         570100 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-6] | 2020-10-17 11:09:24.143000 |   172.31.78.3 |         570362 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 11:09:24.148000 |   172.31.75.9 |          30356 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 11:09:24.148000 |   172.31.75.9 |          30398 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.148000 |   172.31.75.9 |          30480 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.149000 |   172.31.78.3 |         576123 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 11:09:24.149000 |   172.31.78.3 |         576288 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577031 | 172.31.78.3
                                      Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577160 | 172.31.78.3
                                                            Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577210 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577245 | 172.31.78.3
                                                            Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577273 | 172.31.78.3
                                                            Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150000 |   172.31.78.3 |         577302 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577326 | 172.31.78.3
                                                            Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577350 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(455853144134376875), max(489262640266734855)] [ReadStage-8] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577357 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577373 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577401 | 172.31.78.3
                                                            Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577421 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577441 | 172.31.78.3
                                                              Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577464 | 172.31.78.3
                                                         Submitted 16 concurrent range requests [Native-Transport-Requests-1] | 2020-10-17 11:09:24.150001 |   172.31.78.3 |         577482 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(535635035996537208), max(540197833920541376)] [ReadStage-6] | 2020-10-17 11:09:24.150002 |   172.31.78.3 |         577543 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 11:09:24.151000 |   172.31.78.3 |         578119 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(553359878106508752), max(588872617189246754)] [ReadStage-6] | 2020-10-17 11:09:24.151000 |   172.31.78.3 |         578163 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 | 172.31.77.183 |             38 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |              6 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |             61 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |             89 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |            112 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |            132 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(448578241068781500), max(454879398252737890)] [ReadStage-3] | 2020-10-17 11:09:24.153000 |   172.31.75.9 |            129 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.153001 |   172.31.75.9 |            172 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.154000 | 172.31.77.183 |            191 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(592854460978233650), max(627135321854267235)] [ReadStage-3] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580785 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.154000 |   172.31.75.9 |            816 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.154000 | 172.31.77.183 |            234 | 172.31.78.3
                               Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580790 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.154000 |   172.31.75.9 |            846 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.154000 | 172.31.77.183 |            254 | 172.31.78.3
                               Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580839 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(530824036645229642), max(535635035996537208)] [ReadStage-3] | 2020-10-17 11:09:24.154000 |   172.31.75.9 |            923 | 172.31.78.3
                                      RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 11:09:24.154000 | 172.31.77.183 |            280 | 172.31.78.3
                               Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580862 | 172.31.78.3
                   Executing seq scan across 1 sstables for (max(383624780025261060), max(448578241068781500)] [ReadStage-13] | 2020-10-17 11:09:24.154000 | 172.31.77.183 |            740 | 172.31.78.3
                               Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580883 | 172.31.78.3
                               Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 11:09:24.154000 |   172.31.78.3 |         580903 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         580984 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581030 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581059 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581080 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581101 | 172.31.78.3
                                   Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581121 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(777149772635630498), max(783923721475652764)] [ReadStage-2] | 2020-10-17 11:09:24.154001 |   172.31.78.3 |         581196 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 11:09:24.155000 |   172.31.78.3 |         582009 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           1445 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           1469 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(588872617189246754), max(592854460978233650)] [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           1505 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           1951 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           1973 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(627135321854267235), max(642271908658239136)] [ReadStage-3] | 2020-10-17 11:09:24.155000 |   172.31.75.9 |           2002 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 11:09:24.156000 |   172.31.78.3 |         583154 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.157000 |   172.31.78.3 |         584048 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           3479 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           3501 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(715561430935766826), max(777149772635630498)] [ReadStage-3] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           3533 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           4050 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           4109 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.157000 |   172.31.75.9 |           4134 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.157001 |   172.31.75.9 |           4155 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585712 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585774 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585795 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585811 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-2] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585843 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-2] | 2020-10-17 11:09:24.159000 |   172.31.78.3 |         585868 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-2] | 2020-10-17 11:09:24.159001 |   172.31.78.3 |         585889 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 11:09:24.159001 |   172.31.78.3 |         585889 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 11:09:24.159001 |   172.31.78.3 |         586352 | 172.31.78.3
                                                                        Read 0 live rows and 0 tombstone cells [ReadStage-13] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7245 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(783923721475652764), max(806836638404282384)] [ReadStage-8] | 2020-10-17 11:09:24.161000 |   172.31.75.9 |           7701 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-13] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7336 | 172.31.78.3
                   Executing seq scan across 1 sstables for (max(454879398252737890), max(455853144134376875)] [ReadStage-13] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7431 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7428 | 172.31.78.3
                                                                        Read 0 live rows and 0 tombstone cells [ReadStage-13] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7654 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-13] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7677 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(540197833920541376), max(553359878106508752)] [ReadStage-3] | 2020-10-17 11:09:24.161000 | 172.31.77.183 |           7859 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.162000 |   172.31.78.3 |         588949 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 11:09:24.162000 |   172.31.78.3 |         588998 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.163000 | 172.31.77.183 |           9198 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 11:09:24.163000 |   172.31.75.9 |           9971 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.163000 | 172.31.77.183 |           9230 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 11:09:24.163000 |   172.31.75.9 |          10001 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.163000 |   172.31.75.9 |          10105 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.164000 | 172.31.77.183 |          10842 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.164000 | 172.31.77.183 |          10951 | 172.31.78.3
                   Executing seq scan across 1 sstables for (max(489262640266734855), max(530824036645229642)] [ReadStage-13] | 2020-10-17 11:09:24.164000 | 172.31.77.183 |          10955 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.165000 |   172.31.78.3 |         591638 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 11:09:24.165000 |   172.31.75.9 |          11974 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-8] | 2020-10-17 11:09:24.165000 |   172.31.78.3 |         591815 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 11:09:24.165000 |   172.31.75.9 |          12004 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.165000 |   172.31.78.3 |         592613 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.165000 |   172.31.75.9 |          12075 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.166000 |   172.31.78.3 |         592656 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 11:09:24.166000 |   172.31.78.3 |         592909 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 11:09:24.166000 |   172.31.78.3 |         592950 | 172.31.78.3
                                 REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 11:09:24.167000 |   172.31.78.3 |         593774 | 172.31.78.3
                                                               Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 11:09:24.167000 |   172.31.78.3 |         593952 | 172.31.78.3
                    Executing seq scan across 1 sstables for (max(642271908658239136), max(715561430935766826)] [ReadStage-4] | 2020-10-17 11:09:24.174000 | 172.31.77.183 |          20646 | 172.31.78.3
                                                                        Read 0 live rows and 0 tombstone cells [ReadStage-13] | 2020-10-17 11:09:24.174000 | 172.31.77.183 |          20820 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-13] | 2020-10-17 11:09:24.174000 | 172.31.77.183 |          20918 | 172.31.78.3
                              Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 11:09:24.175000 | 172.31.77.183 |          21156 | 172.31.78.3
                             REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 11:09:24.176000 |   172.31.78.3 |         602661 | 172.31.78.3
                                                             Processing response from /172.31.77.183 [RequestResponseStage-8] | 2020-10-17 11:09:24.176000 |   172.31.78.3 |         603006 | 172.31.78.3
                                                                         Read 0 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 11:09:24.185000 | 172.31.77.183 |          31591 | 172.31.78.3
                                                                             Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 11:09:24.185000 | 172.31.77.183 |          31701 | 172.31.78.3
