cqlsh> SELECT * FROM timur.task4 WHERE NAME = 'Ivan' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 386fcb40-1054-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                    | timestamp                  | source        | source_elapsed | client
                                                                     Read 1666 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.125000 |   172.31.78.3 |        1617107 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:09.125000 |   172.31.78.3 |        1617182 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:09.125000 |   172.31.78.3 |        1617210 | 172.31.78.3
                                                                     Read 1677 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:09.125000 |   172.31.78.3 |        1617276 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(4618195900227491311), max(4783763248408883736)] [ReadStage-2] | 2020-10-17 08:39:09.126000 | 172.31.77.183 |           5422 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.126000 |   172.31.78.3 |        1617759 | 172.31.78.3
                                                                     Read 3945 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.126000 |   172.31.75.9 |          19986 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.126000 |   172.31.78.3 |        1617806 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 08:39:09.126000 |   172.31.75.9 |          20163 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-5] | 2020-10-17 08:39:09.126000 |   172.31.78.3 |        1617831 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.126000 |   172.31.75.9 |          20287 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 08:39:09.126000 |   172.31.78.3 |        1617848 | 172.31.78.3
                                                                     Read 3603 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:09.129000 |   172.31.78.3 |        1621362 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.138000 |   172.31.78.3 |        1630207 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-5] | 2020-10-17 08:39:09.138000 |   172.31.78.3 |        1630426 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(4935813389687658583), max(4948341313197778374)] [ReadStage-3] | 2020-10-17 08:39:09.143000 | 172.31.77.183 |          22235 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.154000 |   172.31.78.3 |        1645891 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-2] | 2020-10-17 08:39:09.154000 |   172.31.78.3 |        1646009 | 172.31.78.3
                                                                      Read 682 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.156000 | 172.31.77.183 |          34840 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.156000 |   172.31.78.3 |        1648209 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-5] | 2020-10-17 08:39:09.156000 |   172.31.78.3 |        1648289 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:09.157000 | 172.31.77.183 |          35786 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.157000 | 172.31.77.183 |          36056 | 172.31.78.3
                                                                    Read 3689 live rows and 0 tombstone cells [ReadStage-20] | 2020-10-17 08:39:09.159000 | 172.31.77.183 |          37718 | 172.31.78.3
                                                                           Enqueuing response to /172.31.78.3 [ReadStage-20] | 2020-10-17 08:39:09.159000 | 172.31.77.183 |          37788 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.159000 | 172.31.77.183 |          38376 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.160000 |   172.31.78.3 |        1652370 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-5] | 2020-10-17 08:39:09.160000 |   172.31.78.3 |        1652420 | 172.31.78.3
                                                                     Read 2923 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:09.163000 | 172.31.77.183 |          42365 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 08:39:09.163000 | 172.31.77.183 |          42412 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.164000 | 172.31.77.183 |          42575 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.170000 |   172.31.75.9 |             12 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.170000 |   172.31.75.9 |            111 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.170000 |   172.31.75.9 |            150 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.170000 |   172.31.75.9 |            198 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5094253881413191100), max(5096098966563237843)] [ReadStage-2] | 2020-10-17 08:39:09.171000 |   172.31.75.9 |            925 | 172.31.78.3
                                                                      Read 103 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.171000 |   172.31.75.9 |           1614 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           1649 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           1729 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5228745180076399071), max(5231960371032373490)] [ReadStage-2] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           1741 | 172.31.78.3
                                                                      Read 157 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           2499 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           2530 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5348663038226244272), max(5419625057082719181)] [ReadStage-2] | 2020-10-17 08:39:09.172000 |   172.31.75.9 |           2587 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.172001 |   172.31.75.9 |           2601 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5659016687297788683), max(5660422147818568058)] [ReadStage-3] | 2020-10-17 08:39:09.177000 |   172.31.75.9 |           7450 | 172.31.78.3
                                                                       Read 82 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.178000 |   172.31.75.9 |           7880 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:09.178000 |   172.31.75.9 |           7911 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.178000 |   172.31.75.9 |           7991 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1672829 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-5] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1672913 | 172.31.78.3
                                     Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1673057 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1673103 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1673167 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181000 |   172.31.78.3 |        1673192 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673231 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673269 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673299 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673322 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673343 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673360 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673370 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673399 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181001 |   172.31.78.3 |        1673407 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181002 |   172.31.78.3 |        1673421 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181002 |   172.31.78.3 |        1673438 | 172.31.78.3
                                                        Submitted 15 concurrent range requests [Native-Transport-Requests-1] | 2020-10-17 08:39:09.181002 |   172.31.78.3 |        1673445 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181002 |   172.31.78.3 |        1673467 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.181002 |   172.31.78.3 |        1673493 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673519 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673563 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673587 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5092781427656110673), max(5094253881413191100)] [ReadStage-2] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673595 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673611 | 172.31.78.3
                                                                       Read 73 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.182000 |   172.31.78.3 |        1673896 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5113291245841097139), max(5228745180076399071)] [ReadStage-2] | 2020-10-17 08:39:09.182001 |   172.31.78.3 |        1673939 | 172.31.78.3
                                                                     Read 9101 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.184000 | 172.31.77.183 |          62787 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.184000 |   172.31.78.3 |        1675908 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:09.184000 | 172.31.77.183 |          62907 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.184000 | 172.31.77.183 |          63009 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |             11 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.185000 |   172.31.78.3 |        1676800 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |            207 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |            256 | 172.31.78.3
                Executing seq scan across 3 sstables for (max(5052860921167522482), max(5092781427656110673)] [ReadStage-13] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |            286 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |            294 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185000 | 172.31.77.183 |            332 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.185001 | 172.31.77.183 |            360 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5231960371032373490), max(5332041635805870907)] [ReadStage-5] | 2020-10-17 08:39:09.186000 |   172.31.78.3 |        1677755 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 08:39:09.186000 |   172.31.78.3 |        1677774 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5426413570924852911), max(5544287939754980658)] [ReadStage-6] | 2020-10-17 08:39:09.186000 |   172.31.78.3 |        1677866 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5096098966563237843), max(5113291245841097139)] [ReadStage-3] | 2020-10-17 08:39:09.190000 | 172.31.77.183 |           4464 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 08:39:09.190000 |   172.31.78.3 |        1681680 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5332041635805870907), max(5348663038226244272)] [ReadStage-1] | 2020-10-17 08:39:09.190000 | 172.31.77.183 |           4550 | 172.31.78.3
                 Executing seq scan across 0 sstables for (max(5580958095401238644), max(5637999361617310217)] [ReadStage-3] | 2020-10-17 08:39:09.190000 |   172.31.78.3 |        1681704 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.191000 |   172.31.78.3 |        1683030 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 08:39:09.191000 |   172.31.78.3 |        1683164 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5419625057082719181), max(5426413570924852911)] [ReadStage-4] | 2020-10-17 08:39:09.192000 | 172.31.77.183 |           6502 | 172.31.78.3
                                                                      Read 899 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.193000 | 172.31.77.183 |           7490 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:09.193000 | 172.31.77.183 |           7525 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5544287939754980658), max(5580958095401238644)] [ReadStage-5] | 2020-10-17 08:39:09.193000 | 172.31.77.183 |           7611 | 172.31.78.3
                                                                      Read 379 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:09.193000 | 172.31.77.183 |           7874 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 08:39:09.193000 | 172.31.77.183 |           7905 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5637999361617310217), max(5659016687297788683)] [ReadStage-8] | 2020-10-17 08:39:09.195000 | 172.31.77.183 |           9576 | 172.31.78.3
                                                                      Read 898 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:09.195000 | 172.31.77.183 |           9801 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-1] | 2020-10-17 08:39:09.195000 | 172.31.77.183 |           9835 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687839 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687896 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687905 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687925 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687959 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.196000 |   172.31.78.3 |        1687975 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:09.196001 |   172.31.78.3 |        1687995 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:09.196001 |   172.31.78.3 |        1688022 | 172.31.78.3
                                                                     Read 1133 live rows and 0 tombstone cells [ReadStage-8] | 2020-10-17 08:39:09.198000 | 172.31.77.183 |          13356 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.199000 | 172.31.77.183 |          13979 | 172.31.78.3
                                                                     Read 3977 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.199000 |   172.31.75.9 |          28940 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.199000 | 172.31.77.183 |          14047 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:09.199000 |   172.31.75.9 |          29392 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.199000 | 172.31.77.183 |          14090 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.199000 |   172.31.75.9 |          29565 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-8] | 2020-10-17 08:39:09.199000 | 172.31.77.183 |          14165 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.199000 | 172.31.77.183 |          14223 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.201000 |   172.31.78.3 |        1692688 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 08:39:09.201000 |   172.31.78.3 |        1692764 | 172.31.78.3
                                                                     Read 3090 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:09.201000 |   172.31.78.3 |        1693158 | 172.31.78.3
                                                                     Read 2009 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:09.204000 | 172.31.77.183 |          18529 | 172.31.78.3
                                                                     Read 6326 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:09.204000 |   172.31.78.3 |        1695671 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-5] | 2020-10-17 08:39:09.204000 | 172.31.77.183 |          18571 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.204000 | 172.31.77.183 |          18928 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |             10 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |             97 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5695379310149155753), max(5772873081925321877)] [ReadStage-2] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |            130 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |            135 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |            168 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206000 |   172.31.75.9 |            198 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:09.206001 |   172.31.75.9 |            229 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5870110208757865497), max(5897435561267139467)] [ReadStage-3] | 2020-10-17 08:39:09.206001 |   172.31.75.9 |            264 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(5916913865158826074), max(5931045602952036104)] [ReadStage-5] | 2020-10-17 08:39:09.206001 |   172.31.75.9 |            439 | 172.31.78.3
                                                                     Read 5447 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:09.207000 |   172.31.78.3 |        1698638 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:09.207000 |   172.31.78.3 |        1698893 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-4] | 2020-10-17 08:39:09.207000 |   172.31.78.3 |        1698952 | 172.31.78.3
                                                                     Read 6466 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 08:39:09.207000 |   172.31.78.3 |        1699244 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6140835039846047874), max(6188136131140247556)] [ReadStage-1] | 2020-10-17 08:39:09.208000 |   172.31.75.9 |           1835 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6222821411881513826), max(6393852571844383734)] [ReadStage-6] | 2020-10-17 08:39:09.209000 |   172.31.75.9 |           3007 | 172.31.78.3
                                                                    Read 2129 live rows and 0 tombstone cells [ReadStage-13] | 2020-10-17 08:39:09.210000 | 172.31.77.183 |          24962 | 172.31.78.3
                                                                           Enqueuing response to /172.31.78.3 [ReadStage-13] | 2020-10-17 08:39:09.210000 | 172.31.77.183 |          25018 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:09.210000 | 172.31.77.183 |          25077 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704532 | 172.31.78.3
                 Executing seq scan across 3 sstables for (max(6400299477704597864), max(6444122134982176782)] [ReadStage-4] | 2020-10-17 08:39:09.213000 |   172.31.75.9 |           7000 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-4] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704584 | 172.31.78.3
                                     Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704660 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704716 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704756 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213000 |   172.31.78.3 |        1704798 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704825 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704851 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704877 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704906 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704927 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704949 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704972 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1704995 | 172.31.78.3
                                                        Submitted 17 concurrent range requests [Native-Transport-Requests-1] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1705014 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1705012 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:09.213001 |   172.31.78.3 |        1705074 | 172.31.78.3
